Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,Change %
5728.13,6400.0,5671.47,6270.44,2160.49248552,13137747.480553,6080.9040385953,0.09
6269.98,6504.84,6211.0,6324.01,1624.51194562,10340604.568304,6365.3607449204,0.01
5438.3,5764.9,5408.0,5745.64,2575.38645145,14326628.869895,5562.9044960723,0.05
5728.13,6400.0,5671.47,6270.44,2160.49248552,13137747.480553,6080.9040385953,0.09
5356.18,5469.4,5331.94,5438.19,321.58100574,1745764.3248255,5428.6922848827,0.02
5438.3,5764.9,5408.0,5745.64,2575.38645145,14326628.869895,5562.9044960723,0.05
5322.94,5414.2,5295.09,5358.0,296.64306984,1586933.2798924,5349.6388125579,0.01
5356.18,5469.4,5331.94,5438.19,321.58100574,1745764.3248255,5428.6922848827,0.02
5364.01,5443.69,5251.79,5325.84,948.25943029,5081102.300863,5358.346185188,-0.01
5322.94,5414.2,5295.09,5358.0,296.64306984,1586933.2798924,5349.6388125579,0.01
5471.82,5471.82,5215.0,5357.18,1028.66442805,5462763.2671463,5310.5396844546,-0.02
5364.01,5443.69,5251.79,5325.84,948.25943029,5081102.300863,5358.346185188,-0.01
5384.91,5470.81,5355.01,5464.99,839.5552703,4550421.8708581,5420.0384796966,0.01
5471.82,5471.82,5215.0,5357.18,1028.66442805,5462763.2671463,5310.5396844546,-0.02
5672.83,5676.88,5349.0,5382.61,1320.91342091,7272075.0254183,5505.3381321604,-0.05
5384.91,5470.81,5355.01,5464.99,839.5552703,4550421.8708581,5420.0384796966,0.01
5711.6,5788.0,5634.39,5672.84,868.70629966,4954468.2711351,5703.2719494198,-0.01
5672.83,5676.88,5349.0,5382.61,1320.91342091,7272075.0254183,5505.3381321604,-0.05
5758.63,5773.58,5684.14,5706.01,664.25245602,3810709.6531113,5736.8393877592,-0.01
5711.6,5788.0,5634.39,5672.84,868.70629966,4954468.2711351,5703.2719494198,-0.01
5626.58,5799.93,5544.03,5758.63,436.41805522,2460320.9665577,5637.5324923656,0.02
5758.63,5773.58,5684.14,5706.01,664.25245602,3810709.6531113,5736.8393877592,-0.01
5590.44,5664.88,5505.0,5619.86,741.86362707,4148566.0198941,5592.0871013436,0.01
5626.58,5799.93,5544.03,5758.63,436.41805522,2460320.9665577,5637.5324923656,0.02
5650.9,5748.43,5511.0,5594.93,917.69808147,5166277.6050277,5629.6048878649,-0.01
5590.44,5664.88,5505.0,5619.86,741.86362707,4148566.0198941,5592.0871013436,0.01
5581.45,5824.0,5483.08,5635.0,1027.2380849,5818194.7442169,5663.9203995083,0.01
5650.9,5748.43,5511.0,5594.93,917.69808147,5166277.6050277,5629.6048878649,-0.01
5682.0,5730.0,5539.77,5565.0,1637.18924545,9261305.2705748,5656.8324622907,-0.02
5581.45,5824.0,5483.08,5635.0,1027.2380849,5818194.7442169,5663.9203995083,0.01
5436.63,5750.65,5379.4,5682.0,1656.77005423,9256011.4173846,5586.7809740721,0.04
5682.0,5730.0,5539.77,5565.0,1637.18924545,9261305.2705748,5656.8324622907,-0.02
5460.0,5505.75,5335.58,5438.92,1012.98184812,5487449.0848481,5417.1247935314,-0.0
5436.63,5750.65,5379.4,5682.0,1656.77005423,9256011.4173846,5586.7809740721,0.04
5305.0,5560.0,5299.19,5460.0,988.36305799,5386473.9280582,5449.8940288324,0.03
5460.0,5505.75,5335.58,5438.92,1012.98184812,5487449.0848481,5417.1247935314,-0.0
5064.9,5379.99,4970.5,5305.0,1608.0199526,8185565.0477209,5090.4623630358,0.05
5305.0,5560.0,5299.19,5460.0,988.36305799,5386473.9280582,5449.8940288324,0.03
5305.06,5325.51,5043.0,5066.6,937.8678224,4882282.2518827,5205.7253008094,-0.04
5064.9,5379.99,4970.5,5305.0,1608.0199526,8185565.0477209,5090.4623630358,0.05
5218.61,5345.0,5163.3,5299.5,1096.91289196,5770175.9538357,5260.3775524284,0.02
5305.06,5325.51,5043.0,5066.6,937.8678224,4882282.2518827,5205.7253008094,-0.04
5346.61,5366.3,5199.49,5223.44,1110.95921884,5896708.1689583,5307.7629394131,-0.02
5218.61,5345.0,5163.3,5299.5,1096.91289196,5770175.9538357,5260.3775524284,0.02
5280.13,5440.57,5206.57,5337.1,1430.00848478,7605184.9134643,5318.2795727497,0.01
5346.61,5366.3,5199.49,5223.44,1110.95921884,5896708.1689583,5307.7629394131,-0.02
5305.63,5370.19,4899.13,5272.24,2447.75861514,12488365.85254,5101.9597174724,-0.01
5280.13,5440.57,5206.57,5337.1,1430.00848478,7605184.9134643,5318.2795727497,0.01
5202.17,5392.87,5176.53,5294.39,666.70221435,3515696.3534928,5273.2633517956,0.02
5305.63,5370.19,4899.13,5272.24,2447.75861514,12488365.85254,5101.9597174724,-0.01
5796.08,5798.0,5101.0,5208.8,2684.08461259,14346820.049723,5345.1444795845,-0.1
5202.17,5392.87,5176.53,5294.39,666.70221435,3515696.3534928,5273.2633517956,0.02
5833.0,5880.53,5765.1,5795.87,887.65432452,5164425.6827698,5818.0595082016,-0.01
5796.08,5798.0,5101.0,5208.8,2684.08461259,14346820.049723,5345.1444795845,-0.1
5822.54,5881.51,5669.07,5832.8,948.89490085,5475054.7702594,5769.9274865477,0.0
5833.0,5880.53,5765.1,5795.87,887.65432452,5164425.6827698,5818.0595082016,-0.01
5772.0,5916.32,5740.0,5824.69,995.38247881,5792735.5003667,5819.6076620638,0.01
5822.54,5881.51,5669.07,5832.8,948.89490085,5475054.7702594,5769.9274865477,0.0
5563.8,5855.42,5505.76,5764.5,1210.99717979,6847968.8958821,5654.8182028546,0.03
5772.0,5916.32,5740.0,5824.69,995.38247881,5792735.5003667,5819.6076620638,0.01
5597.8,5667.37,5540.0,5559.0,444.99253912,2492393.1924523,5600.9774846589,-0.01
5563.8,5855.42,5505.76,5764.5,1210.99717979,6847968.8958821,5654.8182028546,0.03
5520.38,5643.46,5461.85,5597.82,649.57125399,3617763.7632317,5569.4640749719,0.01
5597.8,5667.37,5540.0,5559.0,444.99253912,2492393.1924523,5600.9774846589,-0.01
5743.1,5763.77,5493.1,5517.11,1045.87670436,5905310.1745551,5646.2775678407,-0.04
5520.38,5643.46,5461.85,5597.82,649.57125399,3617763.7632317,5569.4640749719,0.01
5348.24,5795.27,5325.33,5745.21,1926.96143285,10713830.182036,5559.9608790251,0.07
5743.1,5763.77,5493.1,5517.11,1045.87670436,5905310.1745551,5646.2775678407,-0.04
5590.1,5638.64,5215.01,5347.29,2767.71396059,15008459.111294,5422.6915515845,-0.04
5348.24,5795.27,5325.33,5745.21,1926.96143285,10713830.182036,5559.9608790251,0.07
5855.12,5855.12,5500.0,5582.1,1684.44715073,9618727.8734224,5710.3173995419,-0.05
5590.1,5638.64,5215.01,5347.29,2767.71396059,15008459.111294,5422.6915515845,-0.04
5763.08,5888.77,5635.49,5847.62,1981.13228323,11377998.915771,5743.1798028249,0.01
5855.12,5855.12,5500.0,5582.1,1684.44715073,9618727.8734224,5710.3173995419,-0.05
6388.65,6388.65,5660.53,5763.07,2855.57201565,16826034.232534,5892.3515640014,-0.1
5763.08,5888.77,5635.49,5847.62,1981.13228323,11377998.915771,5743.1798028249,0.01
6478.94,6529.44,6359.42,6393.59,340.41055624,2197167.7016953,6454.4640623489,-0.01
6388.65,6388.65,5660.53,5763.07,2855.57201565,16826034.232534,5892.3515640014,-0.1
6520.24,6523.48,6415.57,6478.94,531.52973126,3437050.8240319,6466.3378582499,-0.01
6478.94,6529.44,6359.42,6393.59,340.41055624,2197167.7016953,6454.4640623489,-0.01
6501.99,6570.0,6468.0,6509.84,594.1632407,3871956.6303216,6516.6546246785,0.0
6520.24,6523.48,6415.57,6478.94,531.52973126,3437050.8240319,6466.3378582499,-0.01
6500.0,6543.18,6360.85,6501.99,746.78399972,4832599.2047679,6471.2141751561,0.0
6501.99,6570.0,6468.0,6509.84,594.1632407,3871956.6303216,6516.6546246785,0.0
6405.4,6537.9,6310.0,6499.15,1173.44276009,7519447.7607591,6408.0226292268,0.01
6500.0,6543.18,6360.85,6501.99,746.78399972,4832599.2047679,6471.2141751561,0.0
6610.12,6647.2,6356.28,6408.8,919.98291466,5940687.3219998,6457.3887485675,-0.03
6405.4,6537.9,6310.0,6499.15,1173.44276009,7519447.7607591,6408.0226292268,0.01
6547.22,6664.8,6520.01,6607.84,655.79076297,4337820.6348745,6614.641254215,0.01
6610.12,6647.2,6356.28,6408.8,919.98291466,5940687.3219998,6457.3887485675,-0.03
6446.96,6600.0,6381.5,6551.16,634.61547131,4150834.0916689,6540.707372136,0.02
6547.22,6664.8,6520.01,6607.84,655.79076297,4337820.6348745,6614.641254215,0.01
6405.28,6520.0,6288.17,6446.96,769.74819842,4930763.4376745,6405.6836349802,0.01
6446.96,6600.0,6381.5,6551.16,634.61547131,4150834.0916689,6540.707372136,0.02
6337.65,6506.18,6291.3,6406.12,1178.07349176,7594961.7206694,6446.9337217008,0.01
6405.28,6520.0,6288.17,6446.96,769.74819842,4930763.4376745,6405.6836349802,0.01
6480.59,6549.98,6249.0,6337.68,1149.0663319,7362520.7564992,6407.3940312263,-0.02
6337.65,6506.18,6291.3,6406.12,1178.07349176,7594961.7206694,6446.9337217008,0.01
6117.8,6532.47,6075.0,6470.43,1454.30973084,9197148.3851248,6324.0643929492,0.05
6480.59,6549.98,6249.0,6337.68,1149.0663319,7362520.7564992,6407.3940312263,-0.02
6291.59,6350.0,6091.1,6113.63,1349.17428097,8370549.6944501,6204.2019422665,-0.03
6117.8,6532.47,6075.0,6470.43,1454.30973084,9197148.3851248,6324.0643929492,0.05
